population	model	experiment	year	tasmax	tasmin	ppt
CC	access-cm2	ssp245	2046	309.39792	276.5066	1079.8037208267488
CC	access-cm2	ssp245	2047	311.8946	278.64017	1092.464909436215
CC	access-cm2	ssp245	2048	310.92523	278.00232	829.3053201574367
CC	access-cm2	ssp245	2049	313.408	273.95972	548.70272311382
CC	access-cm2	ssp245	2050	310.3883	274.22137	1149.4773876853023
CC	access-cm2	ssp245	2051	310.99075	278.164	650.6907914299518
CC	access-cm2	ssp245	2052	313.5085	277.28326	885.7718463521451
CC	access-cm2	ssp245	2053	312.0426	277.66516	865.0997509248555
CC	access-cm2	ssp245	2054	314.5148	279.1677	399.1487097577192
CC	access-cm2	ssp245	2055	311.8797	277.42566	829.8076310078511
CC	access-cm2	ssp245	2056	312.16125	276.60117	1247.649094418719
CC	access-cm2	ssp245	2057	312.76724	276.45444	1033.4038018248707
CC	access-cm2	ssp245	2058	311.26422	278.41406	1731.2919169664033
CC	access-cm2	ssp245	2059	315.40405	277.96814	1680.252323183192
CC	access-cm2	ssp245	2060	312.17172	277.85812	721.0978373070232
CC	access-cm2	ssp245	2061	313.21805	277.681	744.6097876410931
CC	access-cm2	ssp245	2062	309.26938	275.78366	1128.2102517317633
CC	access-cm2	ssp245	2063	311.407	278.81784	972.0318001694875
CC	access-cm2	ssp245	2064	313.01135	278.13126	1241.2017807830068
CC	access-cm2	ssp245	2065	312.2918	276.985	1154.3363013071885
CC	access-cm2	ssp245	2066	312.5099	277.87512	745.8042239304632
CC	access-cm2	ssp245	2067	312.74005	275.4489	532.5780186569318
CC	access-cm2	ssp245	2068	311.3571	276.52768	938.5907033923983
CC	access-cm2	ssp245	2069	311.0996	277.84378	1213.9098403276525
CC	access-cm2	ssp245	2070	310.03854	278.75537	1364.8746908059852
CC	access-cm2	ssp370	2041	310.30884	277.15323	735.5557002592832
CC	access-cm2	ssp370	2042	311.006	277.84726	986.5978093177181
CC	access-cm2	ssp370	2043	310.62033	278.12332	759.2360862996192
CC	access-cm2	ssp370	2044	311.57474	277.66562	1059.3233164865396
CC	access-cm2	ssp370	2045	309.99368	278.21954	1001.6625581541897
CC	access-cm2	ssp370	2046	310.129	277.7277	1409.288188337792
CC	access-cm2	ssp370	2047	311.71002	272.81174	889.3532466609031
CC	access-cm2	ssp370	2048	310.23724	275.81863	691.5634750854224
CC	access-cm2	ssp370	2049	311.14746	278.6827	1393.0667002452185
CC	access-cm2	ssp370	2050	313.482	273.91223	867.9736760677519
CC	access-cm2	ssp370	2051	310.40115	275.5991	848.3512738253921
CC	access-cm2	ssp370	2052	309.8768	278.93515	1403.2492010272028
CC	access-cm2	ssp370	2053	312.58258	276.95023	916.2763014435768
CC	access-cm2	ssp370	2054	310.02667	277.6547	598.6964496318251
CC	access-cm2	ssp370	2055	312.03918	277.07837	663.0514377727925
CC	access-cm2	ssp370	2056	309.93045	276.97324	619.426186569035
CC	access-cm2	ssp370	2057	311.08707	276.90515	882.9342033248395
CC	access-cm2	ssp370	2058	313.27637	277.44702	1124.8342830687352
CC	access-cm2	ssp370	2059	311.5063	278.0898	769.212340125523
CC	access-cm2	ssp370	2060	310.43744	278.64505	920.2498981263302
CC	access-cm2	ssp370	2061	310.80463	278.5333	1347.0849116448835
CC	access-cm2	ssp370	2062	311.1319	279.34274	1337.7591541036752
CC	access-cm2	ssp370	2063	308.7254	277.06607	776.6764015483204
CC	access-cm2	ssp370	2064	309.6515	277.57242	1975.984677008769
CC	access-cm2	ssp370	2065	314.98712	278.06747	1151.0093938093548
CC	access-cm2	ssp370	2066	312.56436	276.85193	1009.3589477415662
CC	access-cm2	ssp370	2067	313.19257	276.50153	621.8306636321358
CC	access-cm2	ssp370	2068	310.70865	279.56882	1133.150296885264
CC	access-cm2	ssp370	2069	311.53134	277.5402	1677.5949466041795
CC	access-cm2	ssp370	2070	312.78348	279.15488	928.5203906649045
CC	cnrm-esm2-1	ssp245	2041	311.50293	276.23343	1450.01169727182
CC	cnrm-esm2-1	ssp245	2042	311.20422	276.83472	1098.251488711685
CC	cnrm-esm2-1	ssp245	2043	309.4388	276.413	1034.9374373908981
CC	cnrm-esm2-1	ssp245	2044	310.5501	276.6641	741.9516689493321
CC	cnrm-esm2-1	ssp245	2045	309.21344	276.20715	1234.0395783190452
CC	cnrm-esm2-1	ssp245	2046	311.4928	277.76065	818.3591547072429
CC	cnrm-esm2-1	ssp245	2047	311.48462	276.46307	1498.7337210215392
CC	cnrm-esm2-1	ssp245	2048	310.5757	276.9201	707.2854392579757
CC	cnrm-esm2-1	ssp245	2049	309.29892	278.21237	1075.9765795140786
CC	cnrm-esm2-1	ssp245	2050	311.44254	277.48956	843.703895970224
CC	cnrm-esm2-1	ssp245	2051	310.98297	277.97488	898.4919924172434
CC	cnrm-esm2-1	ssp245	2052	309.89908	277.12906	1303.0782745219603
CC	cnrm-esm2-1	ssp245	2053	309.26163	275.55972	767.347868392244
CC	cnrm-esm2-1	ssp245	2054	310.84302	274.74652	1454.5315342023816
CC	cnrm-esm2-1	ssp245	2055	313.35013	277.4019	1384.9897939944171
CC	cnrm-esm2-1	ssp245	2056	311.33255	276.08	853.8844313006609
CC	cnrm-esm2-1	ssp245	2057	309.8472	276.15665	579.3812732677907
CC	cnrm-esm2-1	ssp245	2058	307.88885	276.2114	1239.034570148187
CC	cnrm-esm2-1	ssp245	2059	309.71808	279.5792	1759.3340646169568
CC	cnrm-esm2-1	ssp245	2060	310.93808	275.7848	1494.6286110206956
CC	cnrm-esm2-1	ssp245	2061	310.9775	278.57455	1159.733712812868
CC	cnrm-esm2-1	ssp245	2062	310.13272	275.10846	944.8675893494494
CC	cnrm-esm2-1	ssp245	2063	311.61618	277.92328	1392.0783977955093
CC	cnrm-esm2-1	ssp245	2064	310.5157	276.0789	1055.406083283006
CC	cnrm-esm2-1	ssp245	2065	310.29764	276.33072	544.2929325305158
CC	cnrm-esm2-1	ssp245	2066	310.877	279.5869	1156.8941158853431
CC	cnrm-esm2-1	ssp245	2067	311.15332	276.10547	1032.8234542510472
CC	cnrm-esm2-1	ssp245	2068	311.33792	276.3792	981.4139029593034
CC	cnrm-esm2-1	ssp245	2069	310.0442	277.73676	641.1959201912396
CC	cnrm-esm2-1	ssp245	2070	311.88797	278.391	1010.3687049821019
CC	cnrm-esm2-1	ssp370	2041	311.48245	276.93527	908.6095099672082
CC	cnrm-esm2-1	ssp370	2042	307.971	276.1308	823.7750272499397
CC	cnrm-esm2-1	ssp370	2043	308.44998	276.33743	1102.183604560533
CC	cnrm-esm2-1	ssp370	2044	310.9156	277.29633	854.9231310957043
CC	cnrm-esm2-1	ssp370	2045	310.7501	274.58282	1400.908800261059
CC	cnrm-esm2-1	ssp370	2046	308.24133	278.19977	892.8907195760985
CC	cnrm-esm2-1	ssp370	2047	307.84778	273.8583	871.9654650427401
CC	cnrm-esm2-1	ssp370	2048	308.22507	276.43765	1224.7918277978588
CC	cnrm-esm2-1	ssp370	2049	310.51196	279.1782	1070.5576440668442
CC	cnrm-esm2-1	ssp370	2050	309.11975	277.62793	1159.253541659529
CC	cnrm-esm2-1	ssp370	2051	310.76892	277.5239	1258.774328045526
CC	cnrm-esm2-1	ssp370	2052	309.5909	277.00198	980.0067044212274
CC	cnrm-esm2-1	ssp370	2053	310.86005	279.11453	1190.2001482201597
CC	cnrm-esm2-1	ssp370	2054	308.90866	278.5556	1066.4758215076145
CC	cnrm-esm2-1	ssp370	2055	312.44543	276.19855	1184.8345000674883
CC	cnrm-esm2-1	ssp370	2056	311.68884	277.33292	1145.8129854755962
CC	cnrm-esm2-1	ssp370	2057	310.7214	274.97516	1149.3489793909248
CC	cnrm-esm2-1	ssp370	2058	310.72116	277.9618	695.0835475232385
CC	cnrm-esm2-1	ssp370	2059	310.0937	277.42902	816.3244341441873
CC	cnrm-esm2-1	ssp370	2060	310.67862	277.23666	1238.491543522086
CC	cnrm-esm2-1	ssp370	2061	310.91077	277.23288	1014.5042246323522
CC	cnrm-esm2-1	ssp370	2062	311.69266	278.59418	769.5187558012287
CC	cnrm-esm2-1	ssp370	2063	311.0629	277.18927	1097.974956314985
CC	cnrm-esm2-1	ssp370	2064	311.62787	276.1014	1204.3305239028532
CC	cnrm-esm2-1	ssp370	2065	311.0986	279.13205	444.87113733775914
CC	cnrm-esm2-1	ssp370	2066	312.16434	276.63434	1075.7599270669689
CC	cnrm-esm2-1	ssp370	2067	311.47485	279.4496	978.2172467792245
CC	cnrm-esm2-1	ssp370	2068	311.03806	277.60727	1184.0037090063347
CC	cnrm-esm2-1	ssp370	2069	309.73398	279.8321	1638.0526457447281
CC	cnrm-esm2-1	ssp370	2070	311.5013	278.06168	431.5875956788659
CC	ec-earth3-veg	ssp245	2041	310.15686	275.21817	732.4932685762116
CC	ec-earth3-veg	ssp245	2042	310.27005	278.4954	1383.895900938623
CC	ec-earth3-veg	ssp245	2043	308.47687	278.46277	1285.0442619994071
CC	ec-earth3-veg	ssp245	2044	309.84775	276.34747	976.406589418184
CC	ec-earth3-veg	ssp245	2045	309.93393	276.82214	901.4319332200103
CC	ec-earth3-veg	ssp245	2046	309.91013	276.83365	857.3980830958931
CC	ec-earth3-veg	ssp245	2047	310.5816	278.40027	730.6980755121825
CC	ec-earth3-veg	ssp245	2048	311.33716	278.52396	1241.028707579199
CC	ec-earth3-veg	ssp245	2049	310.0374	277.93387	881.0110086982604
CC	ec-earth3-veg	ssp245	2050	312.1428	276.65402	1096.7678773915202
CC	ec-earth3-veg	ssp245	2051	308.85568	278.64456	1388.0269611545243
CC	ec-earth3-veg	ssp245	2052	310.33774	279.1741	1112.7487622201443
CC	ec-earth3-veg	ssp245	2053	308.67517	279.63016	954.2758199851874
CC	ec-earth3-veg	ssp245	2054	310.67380000000003	276.59015	475.14936748193577
CC	ec-earth3-veg	ssp245	2055	309.95242	277.66684	551.9431755761616
CC	ec-earth3-veg	ssp245	2056	310.1861	279.02847	1206.6470353805598
CC	ec-earth3-veg	ssp245	2057	309.61917	276.97537	945.1913814176779
CC	ec-earth3-veg	ssp245	2058	309.0046	277.7819	931.6147561417663
CC	ec-earth3-veg	ssp245	2059	309.30865	279.21994	895.2737146988511
CC	ec-earth3-veg	ssp245	2060	312.9051	278.06052	780.1872418960556
CC	ec-earth3-veg	ssp245	2061	311.80588	274.4443	1100.8579772896708
CC	ec-earth3-veg	ssp245	2062	310.1111	277.19815	575.036959676072
CC	ec-earth3-veg	ssp245	2063	309.08023	278.50137	797.410288313378
CC	ec-earth3-veg	ssp245	2064	312.23904	277.56863	1470.5667281057656
CC	ec-earth3-veg	ssp245	2065	310.92703	277.83267	704.2889781296253
CC	ec-earth3-veg	ssp245	2066	311.49606	279.0262	1598.434369638539
CC	ec-earth3-veg	ssp245	2067	309.44162	278.49323	1421.5118380263252
CC	ec-earth3-veg	ssp245	2068	308.65488	278.32004	1040.382613800466
CC	ec-earth3-veg	ssp245	2069	310.75195	278.64807	790.7266586786136
CC	ec-earth3-veg	ssp245	2070	309.78427	278.11453	1263.286496791966
CC	ec-earth3-veg	ssp370	2041	310.46854	273.24194	929.2515746201362
CC	ec-earth3-veg	ssp370	2042	311.94888	271.49695	1071.264235046654
CC	ec-earth3-veg	ssp370	2043	309.4248	279.11374	1828.087599947995
CC	ec-earth3-veg	ssp370	2044	310.30353	278.02948	1394.8638457164272
CC	ec-earth3-veg	ssp370	2045	310.7604	274.1085	641.8604609440081
CC	ec-earth3-veg	ssp370	2046	310.48328	275.31387	825.4475868889085
CC	ec-earth3-veg	ssp370	2047	307.8467	271.83777	885.7367140240735
CC	ec-earth3-veg	ssp370	2048	308.87778	279.68298	1177.1423072204705
CC	ec-earth3-veg	ssp370	2049	309.52014	275.17343	946.3797781791045
CC	ec-earth3-veg	ssp370	2050	310.32565	276.5582	1037.394450441917
CC	ec-earth3-veg	ssp370	2051	309.83414	274.6926	420.368971908465
CC	ec-earth3-veg	ssp370	2052	308.16498	279.27304	1401.0336650535012
CC	ec-earth3-veg	ssp370	2053	311.4401	278.2635	1362.9598321392973
CC	ec-earth3-veg	ssp370	2054	310.96515	277.41763	856.2635636888149
CC	ec-earth3-veg	ssp370	2055	309.84784	277.95483	1496.0665432736091
CC	ec-earth3-veg	ssp370	2056	307.3491	276.0299	986.8535241708597
CC	ec-earth3-veg	ssp370	2057	312.32272	275.5333	547.0055668847635
CC	ec-earth3-veg	ssp370	2058	310.06268	275.2244	1096.0690374980804
CC	ec-earth3-veg	ssp370	2059	311.36884	274.56595	1486.4325601549135
CC	ec-earth3-veg	ssp370	2060	310.49075	278.77856	1617.2301478567324
CC	ec-earth3-veg	ssp370	2061	310.63782	279.76184	1514.2747927355028
CC	ec-earth3-veg	ssp370	2062	311.73676	278.42804	727.1666276268661
CC	ec-earth3-veg	ssp370	2063	309.0654	277.9057	1016.2246494437411
CC	ec-earth3-veg	ssp370	2064	309.27	280.28128	871.9380310736551
CC	ec-earth3-veg	ssp370	2065	312.78287	277.9183	948.2952687889256
CC	ec-earth3-veg	ssp370	2066	309.54608	279.52206	1265.8896179862204
CC	ec-earth3-veg	ssp370	2067	309.1367	280.18826	1230.3958317381064
CC	ec-earth3-veg	ssp370	2068	311.2327	278.4619	990.7966218190128
CC	ec-earth3-veg	ssp370	2069	312.36337	278.07693	795.8863866515458
CC	ec-earth3-veg	ssp370	2070	313.79114	278.30325	625.3410526143853
CC	miroc6	ssp245	2041	309.48706	275.44806	829.9789576849435
CC	miroc6	ssp245	2042	308.39313	278.67496	1276.9244584254614
CC	miroc6	ssp245	2043	308.37912	276.95685	1064.328425377581
CC	miroc6	ssp245	2044	310.41425	278.00885	1463.5689125745396
CC	miroc6	ssp245	2045	311.75842	276.63458	484.1351430863142
CC	miroc6	ssp245	2046	309.98093	275.75644	836.2526621203622
CC	miroc6	ssp245	2047	308.68094	277.93033	847.5313658665799
CC	miroc6	ssp245	2048	309.07806	277.02264	1463.828956458011
CC	miroc6	ssp245	2049	308.1837	275.1096	797.706310992362
CC	miroc6	ssp245	2050	309.77124	275.89865	683.7909868801944
CC	miroc6	ssp245	2051	309.2975	276.56354	584.1297613922507
CC	miroc6	ssp245	2052	309.4822	276.79733	1385.0790843658374
CC	miroc6	ssp245	2053	310.26035	278.14062	1008.651801670203
CC	miroc6	ssp245	2054	309.54428	276.73004	824.013869214104
CC	miroc6	ssp245	2055	310.25055	278.62936	1322.8308146120912
CC	miroc6	ssp245	2056	309.4047	276.15292	1000.271976843942
CC	miroc6	ssp245	2057	311.033	276.08237	973.1508219614436
CC	miroc6	ssp245	2058	310.26312	275.6326	1305.310016433919
CC	miroc6	ssp245	2059	309.58102	276.43106	986.1788131180106
CC	miroc6	ssp245	2060	307.59604	278.62454	1954.4654336291724
CC	miroc6	ssp245	2061	310.3693	275.72183	380.2734701544978
CC	miroc6	ssp245	2062	311.2825	275.35333	607.6830493868329
CC	miroc6	ssp245	2063	311.4347	273.43265	657.2195612126961
CC	miroc6	ssp245	2064	310.62213	277.73438	752.2954138432397
CC	miroc6	ssp245	2065	310.82446	277.43396	1095.2529103145935
CC	miroc6	ssp245	2066	307.9436	277.30527	1479.330501984794
CC	miroc6	ssp245	2067	310.6536	275.73224	430.2336576394737
CC	miroc6	ssp245	2068	311.6457	276.23813	547.5584691739641
CC	miroc6	ssp245	2069	312.65585	276.414	1006.8060470279211
CC	miroc6	ssp245	2070	311.214	277.10477	603.150620427914
CC	miroc6	ssp370	2041	313.32507	275.96066	573.898343089968
CC	miroc6	ssp370	2042	309.36783	276.68085	949.8312790528657
CC	miroc6	ssp370	2043	310.40115	276.82352	547.7967714483176
CC	miroc6	ssp370	2044	313.00885	271.99777	498.104690189939
CC	miroc6	ssp370	2045	310.02713	278.1383	1313.048128263798
CC	miroc6	ssp370	2046	308.957	277.70297	962.0215790870038
CC	miroc6	ssp370	2047	310.21805	276.44095	680.3089790744707
CC	miroc6	ssp370	2048	309.67978	277.98618	939.007222268257
CC	miroc6	ssp370	2049	309.5584	278.9737	766.0822159959864
CC	miroc6	ssp370	2050	310.07864	276.77957	1018.8987574277958
CC	miroc6	ssp370	2051	309.6121	276.91986000000003	1290.7726762233983
CC	miroc6	ssp370	2052	308.59198	278.62238	1376.4689521864032
CC	miroc6	ssp370	2053	310.2685	277.5604	937.2869624756277
CC	miroc6	ssp370	2054	312.0267	278.41916	919.4946525559973
CC	miroc6	ssp370	2055	310.63757	277.91104	1522.5393132073384
CC	miroc6	ssp370	2056	309.9184	278.1619	1286.1135304905117
CC	miroc6	ssp370	2057	310.94934	276.83176	1011.9037952273844
CC	miroc6	ssp370	2058	312.27325	276.2115	604.2531408980722
CC	miroc6	ssp370	2059	312.362	274.05887	763.7993618147448
CC	miroc6	ssp370	2060	310.33286	277.49643	639.3261520250215
CC	miroc6	ssp370	2061	309.99142	278.79602	972.7020112797363
CC	miroc6	ssp370	2062	311.6447	278.2315	494.2911882244516
CC	miroc6	ssp370	2063	309.51932	275.2886	1234.9370321491733
CC	miroc6	ssp370	2064	311.05255	276.01352	1074.3088502087576
CC	miroc6	ssp370	2065	310.85416	275.8445	1034.729551523908
CC	miroc6	ssp370	2066	311.88712	276.41263	694.3192939739674
CC	miroc6	ssp370	2067	312.34308	276.89987	777.9217329109088
CC	miroc6	ssp370	2068	310.485	275.2426	1000.0987194478447
CC	miroc6	ssp370	2069	310.05453	279.21048	924.25791551359
CC	miroc6	ssp370	2070	309.81378	279.31183	751.5318520367146
CC	mpi-esm1-2-hr	ssp245	2041	306.80054	276.52274	1144.8494355193782
CC	mpi-esm1-2-hr	ssp245	2042	308.149	273.5613	861.3779470324303
CC	mpi-esm1-2-hr	ssp245	2043	313.17462	275.8229	442.9000129457563
CC	mpi-esm1-2-hr	ssp245	2044	310.27203	276.16684	736.8338909349404
CC	mpi-esm1-2-hr	ssp245	2045	308.3122	276.04465	1024.4249129231293
CC	mpi-esm1-2-hr	ssp245	2046	307.8793	277.5382	855.4889199323952
CC	mpi-esm1-2-hr	ssp245	2047	307.8771	275.48184	718.0922199971974
CC	mpi-esm1-2-hr	ssp245	2048	309.69193	277.80148	1329.6137055207262
CC	mpi-esm1-2-hr	ssp245	2049	310.95294	273.7499	691.256752749905
CC	mpi-esm1-2-hr	ssp245	2050	312.8215	276.94995	475.6632958073169
CC	mpi-esm1-2-hr	ssp245	2051	309.20847	275.58258	1099.3909765966205
CC	mpi-esm1-2-hr	ssp245	2052	309.99075	277.59198	963.9028419856656
CC	mpi-esm1-2-hr	ssp245	2053	310.4042	277.79614	1307.7498570084501
CC	mpi-esm1-2-hr	ssp245	2054	310.4549	275.4662	755.3085967898369
CC	mpi-esm1-2-hr	ssp245	2055	307.59735	277.69446	569.3001785315573
CC	mpi-esm1-2-hr	ssp245	2056	311.49466	277.95996	419.75414799526334
CC	mpi-esm1-2-hr	ssp245	2057	309.17276	275.8406	808.2422364503145
CC	mpi-esm1-2-hr	ssp245	2058	310.45444	275.97018	1041.4339005947113
CC	mpi-esm1-2-hr	ssp245	2059	308.40378	278.9922	717.2098829818424
CC	mpi-esm1-2-hr	ssp245	2060	309.83862	274.8301	1030.3968411841197
CC	mpi-esm1-2-hr	ssp245	2061	310.35886	273.12006	932.0815978688188
CC	mpi-esm1-2-hr	ssp245	2062	310.06177	274.16904	892.7398412721232
CC	mpi-esm1-2-hr	ssp245	2063	307.64096	273.22043	1255.6898146576523
CC	mpi-esm1-2-hr	ssp245	2064	309.41196	274.2589	742.0916422270238
CC	mpi-esm1-2-hr	ssp245	2065	310.9324	278.23892	810.472821816802
CC	mpi-esm1-2-hr	ssp245	2066	311.02808	277.39496	1184.3161722645
CC	mpi-esm1-2-hr	ssp245	2067	311.03693	278.86096	985.9180442523211
CC	mpi-esm1-2-hr	ssp245	2068	309.3836	278.775	597.465795034077
CC	mpi-esm1-2-hr	ssp245	2069	312.26035	273.89413	778.9680571993813
CC	mpi-esm1-2-hr	ssp245	2070	309.5111	278.62497	945.1725397375144
CC	mpi-esm1-2-hr	ssp370	2041	313.00217	276.36533	962.5470962840916
CC	mpi-esm1-2-hr	ssp370	2042	308.5154	276.4952	1008.3642530953512
CC	mpi-esm1-2-hr	ssp370	2043	309.6312	273.57605	984.1883846791421
CC	mpi-esm1-2-hr	ssp370	2044	310.94653	276.4412	778.8863581605256
CC	mpi-esm1-2-hr	ssp370	2045	308.92368	277.3227	1126.2433329596963
CC	mpi-esm1-2-hr	ssp370	2046	310.16507	277.0572	1123.3937042299417
CC	mpi-esm1-2-hr	ssp370	2047	307.17035	276.3824	952.8351804823609
CC	mpi-esm1-2-hr	ssp370	2048	308.42953	274.63672	679.3756457744166
CC	mpi-esm1-2-hr	ssp370	2049	310.62436	274.6895	677.2205956047337
CC	mpi-esm1-2-hr	ssp370	2050	308.6904	277.81815	869.0099200699292
CC	mpi-esm1-2-hr	ssp370	2051	311.33212	278.0025	784.6562686201437
CC	mpi-esm1-2-hr	ssp370	2052	309.33548	276.25916	1227.4455428472422
CC	mpi-esm1-2-hr	ssp370	2053	312.76624	278.13943	1292.3862782888764
CC	mpi-esm1-2-hr	ssp370	2054	311.6964	277.60202	997.2179930191487
CC	mpi-esm1-2-hr	ssp370	2055	307.58063	273.78918	945.1281751425936
CC	mpi-esm1-2-hr	ssp370	2056	309.49982	276.5007	769.5053727831692
CC	mpi-esm1-2-hr	ssp370	2057	308.42422	276.90298	1333.376119576852
CC	mpi-esm1-2-hr	ssp370	2058	307.90134	277.9036	1158.5713058709953
CC	mpi-esm1-2-hr	ssp370	2059	306.75784	278.642	1081.226999731726
CC	mpi-esm1-2-hr	ssp370	2060	310.9634	278.4317	828.2273272052258
CC	mpi-esm1-2-hr	ssp370	2061	310.63013	276.451	782.7380528440626
CC	mpi-esm1-2-hr	ssp370	2062	310.2911	277.28476	938.908143418648
CC	mpi-esm1-2-hr	ssp370	2063	308.36435	279.22162	826.6236576950178
CC	mpi-esm1-2-hr	ssp370	2064	311.09653	276.65295	977.6921833050269
CC	mpi-esm1-2-hr	ssp370	2065	309.71152	277.80057	664.051112998277
CC	mpi-esm1-2-hr	ssp370	2066	309.51572	276.62924	966.6464600187714
CC	mpi-esm1-2-hr	ssp370	2067	311.16498	278.6619	942.5335864769295
CC	mpi-esm1-2-hr	ssp370	2068	309.34656	278.55634	1150.240250676858
CC	mpi-esm1-2-hr	ssp370	2069	308.85635	275.899	720.4784183297306
CC	mpi-esm1-2-hr	ssp370	2070	309.1424	277.56342	872.7378197538183
CC	mri-esm2-0	ssp245	2041	309.643	273.48004	1422.2020995395542
CC	mri-esm2-0	ssp245	2042	311.92438	274.16446	1175.3303328529
CC	mri-esm2-0	ssp245	2043	310.7179	277.2799	980.6966347969137
CC	mri-esm2-0	ssp245	2044	309.5641	279.09988	432.8483547200449
CC	mri-esm2-0	ssp245	2045	309.56433	278.37402	1521.552343794588
CC	mri-esm2-0	ssp245	2046	311.54236	277.64093	1214.7883063181596
CC	mri-esm2-0	ssp245	2047	308.2302	274.92184	797.7370783395507
CC	mri-esm2-0	ssp245	2048	310.632	274.32303	762.4749291222506
CC	mri-esm2-0	ssp245	2049	309.68277	277.82574	904.7431068116332
CC	mri-esm2-0	ssp245	2050	308.9454	277.0798	1056.5812928485652
CC	mri-esm2-0	ssp245	2051	308.16132	275.22107	1010.1104095112316
CC	mri-esm2-0	ssp245	2052	310.34412	276.0285	706.9873220985755
CC	mri-esm2-0	ssp245	2053	309.31894	277.50623	927.3542986193063
CC	mri-esm2-0	ssp245	2054	310.02533	276.74094	1024.378083832562
CC	mri-esm2-0	ssp245	2055	310.78244	277.10892	438.84913296788
CC	mri-esm2-0	ssp245	2056	308.50525	278.3772	846.4370856061578
CC	mri-esm2-0	ssp245	2057	309.3831	276.02277	1220.6489162519435
CC	mri-esm2-0	ssp245	2058	310.65146	278.11588	960.82925205118
CC	mri-esm2-0	ssp245	2059	309.81995	277.82184	875.4120881203531
CC	mri-esm2-0	ssp245	2060	309.90567	275.97623	215.72176017507445
CC	mri-esm2-0	ssp245	2061	309.782	277.21283	855.1321359467677
CC	mri-esm2-0	ssp245	2062	309.48648	278.11105	981.180085579399
CC	mri-esm2-0	ssp245	2063	310.507	276.2703	1059.733422263521
CC	mri-esm2-0	ssp245	2064	309.9727	277.0139	1415.471102303081
CC	mri-esm2-0	ssp245	2065	310.53113	276.11868	939.6587023394959
CC	mri-esm2-0	ssp245	2066	311.1735	277.70892	1016.096163354814
CC	mri-esm2-0	ssp245	2067	310.06085	274.84488	773.7092529307067
CC	mri-esm2-0	ssp245	2068	311.68536	278.70135	716.5683786850423
CC	mri-esm2-0	ssp245	2069	310.97833	277.99042	685.6118081370198
CC	mri-esm2-0	ssp245	2070	311.2513	277.92606	1678.2627651001908
CC	mri-esm2-0	ssp370	2041	310.434	276.3737	744.4866861915216
CC	mri-esm2-0	ssp370	2042	311.0086	276.7513	618.934991536662
CC	mri-esm2-0	ssp370	2043	309.78354	278.246	754.5810091425665
CC	mri-esm2-0	ssp370	2044	309.83594	277.0529	841.3551421137527
CC	mri-esm2-0	ssp370	2045	311.69647	275.47974	569.5355906209443
CC	mri-esm2-0	ssp370	2046	308.34552	277.32513	1262.6382335641758
CC	mri-esm2-0	ssp370	2047	312.83292	276.90067	1450.5634004249737
CC	mri-esm2-0	ssp370	2048	310.60168	275.87186	664.0031588729471
CC	mri-esm2-0	ssp370	2049	313.16397	276.613	1209.8388737998464
CC	mri-esm2-0	ssp370	2050	308.34372	277.5255	1398.9770672516704
CC	mri-esm2-0	ssp370	2051	311.51654	277.1584	1397.431598429077
CC	mri-esm2-0	ssp370	2052	308.4906	276.36145	948.7457390874486
CC	mri-esm2-0	ssp370	2053	310.0557	278.75195	824.2221739143133
