id	cvar	period	gcm	scenario	spag	dt	val
LV1	tasmax	year	MIROC5	historical	none	1950-12-31	282.5806884766
LV1	tasmax	year	MIROC5	historical	none	1951-12-31	283.7326965332
LV1	tasmax	year	MIROC5	historical	none	1952-12-31	282.846862793
LV1	tasmax	year	MIROC5	historical	none	1953-12-31	283.2897338867
LV1	tasmax	year	MIROC5	historical	none	1954-12-31	282.9421691895
LV1	tasmax	year	MIROC5	historical	none	1955-12-31	283.9100646973
LV1	tasmax	year	MIROC5	historical	none	1956-12-31	283.0866699219
LV1	tasmax	year	MIROC5	historical	none	1957-12-31	283.6941833496
LV1	tasmax	year	MIROC5	historical	none	1958-12-31	282.7384338379
LV1	tasmax	year	MIROC5	historical	none	1959-12-31	283.2437133789
LV1	tasmax	year	MIROC5	historical	none	1960-12-31	282.6947021484
LV1	tasmax	year	MIROC5	historical	none	1961-12-31	282.2681884766
LV1	tasmax	year	MIROC5	historical	none	1962-12-31	284.7338256836
LV1	tasmax	year	MIROC5	historical	none	1963-12-31	283.7590332031
LV1	tasmax	year	MIROC5	historical	none	1964-12-31	284.3075561523
LV1	tasmax	year	MIROC5	historical	none	1965-12-31	281.515045166
LV1	tasmax	year	MIROC5	historical	none	1966-12-31	281.5305175781
LV1	tasmax	year	MIROC5	historical	none	1967-12-31	282.8902587891
LV1	tasmax	year	MIROC5	historical	none	1968-12-31	283.2332763672
LV1	tasmax	year	MIROC5	historical	none	1969-12-31	282.317199707
LV1	tasmax	year	MIROC5	historical	none	1970-12-31	282.9713134766
LV1	tasmax	year	MIROC5	historical	none	1971-12-31	281.2781066895
LV1	tasmax	year	MIROC5	historical	none	1972-12-31	282.6146240234
LV1	tasmax	year	MIROC5	historical	none	1973-12-31	282.7676086426
LV1	tasmax	year	MIROC5	historical	none	1974-12-31	282.2277526855
LV1	tasmax	year	MIROC5	historical	none	1975-12-31	282.3967285156
LV1	tasmax	year	MIROC5	historical	none	1976-12-31	281.3988342285
LV1	tasmax	year	MIROC5	historical	none	1977-12-31	282.286529541
LV1	tasmax	year	MIROC5	historical	none	1978-12-31	283.568145752
LV1	tasmax	year	MIROC5	historical	none	1979-12-31	282.4848937988
LV1	tasmax	year	MIROC5	historical	none	1980-12-31	282.1881103516
LV1	tasmax	year	MIROC5	historical	none	1981-12-31	281.4193725586
LV1	tasmax	year	MIROC5	historical	none	1982-12-31	282.4494934082
LV1	tasmax	year	MIROC5	historical	none	1983-12-31	282.0316772461
LV1	tasmax	year	MIROC5	historical	none	1984-12-31	283.6571960449
LV1	tasmax	year	MIROC5	historical	none	1985-12-31	281.6928100586
LV1	tasmax	year	MIROC5	historical	none	1986-12-31	282.5074157715
LV1	tasmax	year	MIROC5	historical	none	1987-12-31	282.089630127
LV1	tasmax	year	MIROC5	historical	none	1988-12-31	283.4491271973
LV1	tasmax	year	MIROC5	historical	none	1989-12-31	283.6993103027
LV1	tasmax	year	MIROC5	historical	none	1990-12-31	282.2388305664
LV1	tasmax	year	MIROC5	historical	none	1991-12-31	282.7520141602
LV1	tasmax	year	MIROC5	historical	none	1992-12-31	283.0393676758
LV1	tasmax	year	MIROC5	historical	none	1993-12-31	281.2587280273
LV1	tasmax	year	MIROC5	historical	none	1994-12-31	283.2213439941
LV1	tasmax	year	MIROC5	historical	none	1995-12-31	282.5012512207
LV1	tasmax	year	MIROC5	historical	none	1996-12-31	283.394317627
LV1	tasmax	year	MIROC5	historical	none	1997-12-31	283.4463806152
LV1	tasmax	year	MIROC5	historical	none	1998-12-31	283.3427124023
LV1	tasmax	year	MIROC5	historical	none	1999-12-31	282.6485290527
LV1	tasmax	year	MIROC5	historical	none	2000-12-31	283.3193664551
LV1	tasmax	year	MIROC5	historical	none	2001-12-31	284.1592712402
LV1	tasmax	year	MIROC5	historical	none	2002-12-31	283.1326293945
LV1	tasmax	year	MIROC5	historical	none	2003-12-31	283.1532592773
LV1	tasmax	year	MIROC5	historical	none	2004-12-31	283.1296386719
LV1	tasmin	year	MIROC5	historical	none	1950-12-31	267.5405578613
LV1	tasmin	year	MIROC5	historical	none	1951-12-31	268.7227783203
LV1	tasmin	year	MIROC5	historical	none	1952-12-31	268.806854248
LV1	tasmin	year	MIROC5	historical	none	1953-12-31	267.9932861328
LV1	tasmin	year	MIROC5	historical	none	1954-12-31	268.0321655273
LV1	tasmin	year	MIROC5	historical	none	1955-12-31	268.3669433594
LV1	tasmin	year	MIROC5	historical	none	1956-12-31	268.1007385254
LV1	tasmin	year	MIROC5	historical	none	1957-12-31	268.484161377
LV1	tasmin	year	MIROC5	historical	none	1958-12-31	268.5367736816
LV1	tasmin	year	MIROC5	historical	none	1959-12-31	268.5852355957
LV1	tasmin	year	MIROC5	historical	none	1960-12-31	268.6385498047
LV1	tasmin	year	MIROC5	historical	none	1961-12-31	267.9120178223
LV1	tasmin	year	MIROC5	historical	none	1962-12-31	268.1696472168
LV1	tasmin	year	MIROC5	historical	none	1963-12-31	268.524230957
LV1	tasmin	year	MIROC5	historical	none	1964-12-31	267.9790649414
LV1	tasmin	year	MIROC5	historical	none	1965-12-31	268.5570373535
LV1	tasmin	year	MIROC5	historical	none	1966-12-31	267.7690429688
LV1	tasmin	year	MIROC5	historical	none	1967-12-31	267.8941955566
LV1	tasmin	year	MIROC5	historical	none	1968-12-31	267.7258911133
LV1	tasmin	year	MIROC5	historical	none	1969-12-31	267.7948913574
LV1	tasmin	year	MIROC5	historical	none	1970-12-31	267.9165344238
LV1	tasmin	year	MIROC5	historical	none	1971-12-31	266.4757080078
LV1	tasmin	year	MIROC5	historical	none	1972-12-31	267.6512145996
LV1	tasmin	year	MIROC5	historical	none	1973-12-31	267.6522216797
LV1	tasmin	year	MIROC5	historical	none	1974-12-31	267.6520690918
LV1	tasmin	year	MIROC5	historical	none	1975-12-31	268.6455688477
LV1	tasmin	year	MIROC5	historical	none	1976-12-31	268.0870361328
LV1	tasmin	year	MIROC5	historical	none	1977-12-31	267.9204711914
LV1	tasmin	year	MIROC5	historical	none	1978-12-31	267.953704834
LV1	tasmin	year	MIROC5	historical	none	1979-12-31	268.189666748
LV1	tasmin	year	MIROC5	historical	none	1980-12-31	267.7611694336
LV1	tasmin	year	MIROC5	historical	none	1981-12-31	267.5608215332
LV1	tasmin	year	MIROC5	historical	none	1982-12-31	267.5308837891
LV1	tasmin	year	MIROC5	historical	none	1983-12-31	267.2592468262
LV1	tasmin	year	MIROC5	historical	none	1984-12-31	268.3743896484
LV1	tasmin	year	MIROC5	historical	none	1985-12-31	267.7477111816
LV1	tasmin	year	MIROC5	historical	none	1986-12-31	268.0420532227
LV1	tasmin	year	MIROC5	historical	none	1987-12-31	267.8278808594
LV1	tasmin	year	MIROC5	historical	none	1988-12-31	268.2668762207
LV1	tasmin	year	MIROC5	historical	none	1989-12-31	268.4294128418
LV1	tasmin	year	MIROC5	historical	none	1990-12-31	267.7705078125
LV1	tasmin	year	MIROC5	historical	none	1991-12-31	268.5695495605
LV1	tasmin	year	MIROC5	historical	none	1992-12-31	268.6169433594
LV1	tasmin	year	MIROC5	historical	none	1993-12-31	268.1022338867
LV1	tasmin	year	MIROC5	historical	none	1994-12-31	268.1757507324
LV1	tasmin	year	MIROC5	historical	none	1995-12-31	267.4520263672
LV1	tasmin	year	MIROC5	historical	none	1996-12-31	268.3258361816
LV1	tasmin	year	MIROC5	historical	none	1997-12-31	268.3464050293
LV1	tasmin	year	MIROC5	historical	none	1998-12-31	268.5720214844
LV1	tasmin	year	MIROC5	historical	none	1999-12-31	267.7787475586
LV1	tasmin	year	MIROC5	historical	none	2000-12-31	267.8521728516
LV1	tasmin	year	MIROC5	historical	none	2001-12-31	268.1719360352
LV1	tasmin	year	MIROC5	historical	none	2002-12-31	267.9060974121
LV1	tasmin	year	MIROC5	historical	none	2003-12-31	268.1951293945
LV1	tasmin	year	MIROC5	historical	none	2004-12-31	268.8697814941
LV3	tasmax	year	HadGEM2-ES	historical	none	1950-12-31	283.509552002
LV3	tasmax	year	HadGEM2-ES	historical	none	1951-12-31	283.4395446777
LV3	tasmax	year	HadGEM2-ES	historical	none	1952-12-31	281.7019042969
LV3	tasmax	year	HadGEM2-ES	historical	none	1953-12-31	283.176574707
LV3	tasmax	year	HadGEM2-ES	historical	none	1954-12-31	281.9420166016
LV3	tasmax	year	HadGEM2-ES	historical	none	1955-12-31	281.9720458984
LV3	tasmax	year	HadGEM2-ES	historical	none	1956-12-31	283.3121032715
LV3	tasmax	year	HadGEM2-ES	historical	none	1957-12-31	282.5816955566
LV3	tasmax	year	HadGEM2-ES	historical	none	1958-12-31	282.5859069824
LV3	tasmax	year	HadGEM2-ES	historical	none	1959-12-31	281.6461486816
LV3	tasmax	year	HadGEM2-ES	historical	none	1960-12-31	283.3944396973
LV3	tasmax	year	HadGEM2-ES	historical	none	1961-12-31	282.8241271973
LV3	tasmax	year	HadGEM2-ES	historical	none	1962-12-31	282.2553405762
LV3	tasmax	year	HadGEM2-ES	historical	none	1963-12-31	281.5687866211
LV3	tasmax	year	HadGEM2-ES	historical	none	1964-12-31	282.145324707
LV3	tasmax	year	HadGEM2-ES	historical	none	1965-12-31	283.14453125
LV3	tasmax	year	HadGEM2-ES	historical	none	1966-12-31	284.4537963867
LV3	tasmax	year	HadGEM2-ES	historical	none	1967-12-31	282.2289733887
LV3	tasmax	year	HadGEM2-ES	historical	none	1968-12-31	281.9965820312
LV3	tasmax	year	HadGEM2-ES	historical	none	1969-12-31	282.5279846191
LV3	tasmax	year	HadGEM2-ES	historical	none	1970-12-31	282.8967895508
LV3	tasmax	year	HadGEM2-ES	historical	none	1971-12-31	282.6709594727
LV3	tasmax	year	HadGEM2-ES	historical	none	1972-12-31	284.4075927734
LV3	tasmax	year	HadGEM2-ES	historical	none	1973-12-31	283.3040161133
LV3	tasmax	year	HadGEM2-ES	historical	none	1974-12-31	283.6588439941
LV3	tasmax	year	HadGEM2-ES	historical	none	1975-12-31	283.1748657227
LV3	tasmax	year	HadGEM2-ES	historical	none	1976-12-31	283.5796203613
LV3	tasmax	year	HadGEM2-ES	historical	none	1977-12-31	282.8690185547
LV3	tasmax	year	HadGEM2-ES	historical	none	1978-12-31	282.8161315918
LV3	tasmax	year	HadGEM2-ES	historical	none	1979-12-31	280.7014465332
LV3	tasmax	year	HadGEM2-ES	historical	none	1980-12-31	283.3533630371
LV3	tasmax	year	HadGEM2-ES	historical	none	1981-12-31	281.9672851562
LV3	tasmax	year	HadGEM2-ES	historical	none	1982-12-31	282.7945556641
LV3	tasmax	year	HadGEM2-ES	historical	none	1983-12-31	282.3487548828
LV3	tasmax	year	HadGEM2-ES	historical	none	1984-12-31	282.2526245117
LV3	tasmax	year	HadGEM2-ES	historical	none	1985-12-31	282.3788757324
LV3	tasmax	year	HadGEM2-ES	historical	none	1986-12-31	284.4894104004
LV3	tasmax	year	HadGEM2-ES	historical	none	1987-12-31	283.5980224609
LV3	tasmax	year	HadGEM2-ES	historical	none	1988-12-31	282.8937072754
LV3	tasmax	year	HadGEM2-ES	historical	none	1989-12-31	282.2613525391
LV3	tasmax	year	HadGEM2-ES	historical	none	1990-12-31	283.1855163574
LV3	tasmax	year	HadGEM2-ES	historical	none	1991-12-31	282.8863830566
LV3	tasmax	year	HadGEM2-ES	historical	none	1992-12-31	282.1091308594
LV3	tasmax	year	HadGEM2-ES	historical	none	1993-12-31	283.0679626465
LV3	tasmax	year	HadGEM2-ES	historical	none	1994-12-31	282.7038269043
LV3	tasmax	year	HadGEM2-ES	historical	none	1995-12-31	283.1517028809
LV3	tasmax	year	HadGEM2-ES	historical	none	1996-12-31	280.637512207
LV3	tasmax	year	HadGEM2-ES	historical	none	1997-12-31	283.5999755859
LV3	tasmax	year	HadGEM2-ES	historical	none	1998-12-31	282.9123840332
LV3	tasmax	year	HadGEM2-ES	historical	none	1999-12-31	283.6258544922
LV3	tasmax	year	HadGEM2-ES	historical	none	2000-12-31	282.1659851074
LV3	tasmax	year	HadGEM2-ES	historical	none	2001-12-31	282.9388427734
LV3	tasmax	year	HadGEM2-ES	historical	none	2002-12-31	284.6393432617
LV3	tasmax	year	HadGEM2-ES	historical	none	2003-12-31	283.5372619629
LV3	tasmax	year	HadGEM2-ES	historical	none	2004-12-31	283.7099609375
LV3	tasmin	year	HadGEM2-ES	historical	none	1950-12-31	267.7903442383
LV3	tasmin	year	HadGEM2-ES	historical	none	1951-12-31	268.2025756836
LV3	tasmin	year	HadGEM2-ES	historical	none	1952-12-31	268.0731506348
LV3	tasmin	year	HadGEM2-ES	historical	none	1953-12-31	269.1619567871
LV3	tasmin	year	HadGEM2-ES	historical	none	1954-12-31	268.4010925293
LV3	tasmin	year	HadGEM2-ES	historical	none	1955-12-31	267.7565612793
LV3	tasmin	year	HadGEM2-ES	historical	none	1956-12-31	267.9510498047
LV3	tasmin	year	HadGEM2-ES	historical	none	1957-12-31	267.9538879395
LV3	tasmin	year	HadGEM2-ES	historical	none	1958-12-31	267.5473937988
LV3	tasmin	year	HadGEM2-ES	historical	none	1959-12-31	267.3855285645
LV3	tasmin	year	HadGEM2-ES	historical	none	1960-12-31	268.6858215332
LV3	tasmin	year	HadGEM2-ES	historical	none	1961-12-31	267.5936584473
LV3	tasmin	year	HadGEM2-ES	historical	none	1962-12-31	267.8756103516
LV3	tasmin	year	HadGEM2-ES	historical	none	1963-12-31	266.7200012207
LV3	tasmin	year	HadGEM2-ES	historical	none	1964-12-31	267.5653686523
LV3	tasmin	year	HadGEM2-ES	historical	none	1965-12-31	267.7288818359
LV3	tasmin	year	HadGEM2-ES	historical	none	1966-12-31	267.9543151855
LV3	tasmin	year	HadGEM2-ES	historical	none	1967-12-31	267.573059082
LV3	tasmin	year	HadGEM2-ES	historical	none	1968-12-31	268.0858459473
LV3	tasmin	year	HadGEM2-ES	historical	none	1969-12-31	268.8153686523
LV3	tasmin	year	HadGEM2-ES	historical	none	1970-12-31	268.2181396484
LV3	tasmin	year	HadGEM2-ES	historical	none	1971-12-31	268.0116271973
LV3	tasmin	year	HadGEM2-ES	historical	none	1972-12-31	268.386505127
LV3	tasmin	year	HadGEM2-ES	historical	none	1973-12-31	268.0655212402
LV3	tasmin	year	HadGEM2-ES	historical	none	1974-12-31	268.3582458496
LV3	tasmin	year	HadGEM2-ES	historical	none	1975-12-31	267.865447998
LV3	tasmin	year	HadGEM2-ES	historical	none	1976-12-31	268.2786865234
LV3	tasmin	year	HadGEM2-ES	historical	none	1977-12-31	268.673614502
LV3	tasmin	year	HadGEM2-ES	historical	none	1978-12-31	268.6369018555
LV3	tasmin	year	HadGEM2-ES	historical	none	1979-12-31	267.5716247559
LV3	tasmin	year	HadGEM2-ES	historical	none	1980-12-31	267.9566040039
LV3	tasmin	year	HadGEM2-ES	historical	none	1981-12-31	267.2678833008
LV3	tasmin	year	HadGEM2-ES	historical	none	1982-12-31	267.7225646973
LV3	tasmin	year	HadGEM2-ES	historical	none	1983-12-31	267.527130127
LV3	tasmin	year	HadGEM2-ES	historical	none	1984-12-31	268.2118835449
LV3	tasmin	year	HadGEM2-ES	historical	none	1985-12-31	267.555267334
LV3	tasmin	year	HadGEM2-ES	historical	none	1986-12-31	268.6799316406
LV3	tasmin	year	HadGEM2-ES	historical	none	1987-12-31	268.0536804199
LV3	tasmin	year	HadGEM2-ES	historical	none	1988-12-31	267.7381286621
LV3	tasmin	year	HadGEM2-ES	historical	none	1989-12-31	268.4405212402
LV3	tasmin	year	HadGEM2-ES	historical	none	1990-12-31	268.1979980469
LV3	tasmin	year	HadGEM2-ES	historical	none	1991-12-31	268.1559753418
LV3	tasmin	year	HadGEM2-ES	historical	none	1992-12-31	267.9678344727
LV3	tasmin	year	HadGEM2-ES	historical	none	1993-12-31	268.2339782715
LV3	tasmin	year	HadGEM2-ES	historical	none	1994-12-31	268.0168151855
LV3	tasmin	year	HadGEM2-ES	historical	none	1995-12-31	268.9000244141
LV3	tasmin	year	HadGEM2-ES	historical	none	1996-12-31	267.5626525879
LV3	tasmin	year	HadGEM2-ES	historical	none	1997-12-31	268.5331420898
LV3	tasmin	year	HadGEM2-ES	historical	none	1998-12-31	268.818145752
LV3	tasmin	year	HadGEM2-ES	historical	none	1999-12-31	268.0031738281
LV3	tasmin	year	HadGEM2-ES	historical	none	2000-12-31	268.0570068359
LV3	tasmin	year	HadGEM2-ES	historical	none	2001-12-31	268.4793701172
LV3	tasmin	year	HadGEM2-ES	historical	none	2002-12-31	269.2661743164
LV3	tasmin	year	HadGEM2-ES	historical	none	2003-12-31	267.5802001953
LV3	tasmin	year	HadGEM2-ES	historical	none	2004-12-31	268.016204834
LV3	tasmax	year	CNRM-CM5	historical	none	1950-12-31	281.9490966797
LV3	tasmax	year	CNRM-CM5	historical	none	1951-12-31	281.7728881836
LV3	tasmax	year	CNRM-CM5	historical	none	1952-12-31	283.3508911133
LV3	tasmax	year	CNRM-CM5	historical	none	1953-12-31	281.5893249512
LV3	tasmax	year	CNRM-CM5	historical	none	1954-12-31	283.1653747559
LV3	tasmax	year	CNRM-CM5	historical	none	1955-12-31	282.440612793
LV3	tasmax	year	CNRM-CM5	historical	none	1956-12-31	283.7475891113
LV3	tasmax	year	CNRM-CM5	historical	none	1957-12-31	282.2168579102
LV3	tasmax	year	CNRM-CM5	historical	none	1958-12-31	281.7919311523
LV3	tasmax	year	CNRM-CM5	historical	none	1959-12-31	282.1943054199
LV3	tasmax	year	CNRM-CM5	historical	none	1960-12-31	283.1636657715
LV3	tasmax	year	CNRM-CM5	historical	none	1961-12-31	281.8747558594
LV3	tasmax	year	CNRM-CM5	historical	none	1962-12-31	282.7914123535
LV3	tasmax	year	CNRM-CM5	historical	none	1963-12-31	282.0368652344
LV3	tasmax	year	CNRM-CM5	historical	none	1964-12-31	281.2303466797
LV3	tasmax	year	CNRM-CM5	historical	none	1965-12-31	281.7950744629
LV3	tasmax	year	CNRM-CM5	historical	none	1966-12-31	282.9323120117
LV3	tasmax	year	CNRM-CM5	historical	none	1967-12-31	282.2994689941
LV3	tasmax	year	CNRM-CM5	historical	none	1968-12-31	282.2098083496
LV3	tasmax	year	CNRM-CM5	historical	none	1969-12-31	283.115814209
LV3	tasmax	year	CNRM-CM5	historical	none	1970-12-31	282.309967041
LV3	tasmax	year	CNRM-CM5	historical	none	1971-12-31	283.2899169922
LV3	tasmax	year	CNRM-CM5	historical	none	1972-12-31	282.3051757812
LV3	tasmax	year	CNRM-CM5	historical	none	1973-12-31	281.8826293945
LV3	tasmax	year	CNRM-CM5	historical	none	1974-12-31	281.3433837891
LV3	tasmax	year	CNRM-CM5	historical	none	1975-12-31	282.7289428711
LV3	tasmax	year	CNRM-CM5	historical	none	1976-12-31	283.1562805176
LV3	tasmax	year	CNRM-CM5	historical	none	1977-12-31	282.8078613281
LV3	tasmax	year	CNRM-CM5	historical	none	1978-12-31	283.2391357422
LV3	tasmax	year	CNRM-CM5	historical	none	1979-12-31	282.3822937012
LV3	tasmax	year	CNRM-CM5	historical	none	1980-12-31	284.427947998
LV3	tasmax	year	CNRM-CM5	historical	none	1981-12-31	282.1756591797
LV3	tasmax	year	CNRM-CM5	historical	none	1982-12-31	281.9868774414
LV3	tasmax	year	CNRM-CM5	historical	none	1983-12-31	282.4030151367
LV3	tasmax	year	CNRM-CM5	historical	none	1984-12-31	283.5086669922
LV3	tasmax	year	CNRM-CM5	historical	none	1985-12-31	281.4599914551
LV3	tasmax	year	CNRM-CM5	historical	none	1986-12-31	284.0281066895
LV3	tasmax	year	CNRM-CM5	historical	none	1987-12-31	282.9985046387
LV3	tasmax	year	CNRM-CM5	historical	none	1988-12-31	283.0621643066
LV3	tasmax	year	CNRM-CM5	historical	none	1989-12-31	282.8688049316
LV3	tasmax	year	CNRM-CM5	historical	none	1990-12-31	284.551940918
LV3	tasmax	year	CNRM-CM5	historical	none	1991-12-31	283.4165649414
LV3	tasmax	year	CNRM-CM5	historical	none	1992-12-31	284.4911804199
LV3	tasmax	year	CNRM-CM5	historical	none	1993-12-31	281.9560546875
LV3	tasmax	year	CNRM-CM5	historical	none	1994-12-31	283.220489502
LV3	tasmax	year	CNRM-CM5	historical	none	1995-12-31	283.5403137207
LV3	tasmax	year	CNRM-CM5	historical	none	1996-12-31	283.5871276855
LV3	tasmax	year	CNRM-CM5	historical	none	1997-12-31	283.4095153809
LV3	tasmax	year	CNRM-CM5	historical	none	1998-12-31	284.5938110352
LV3	tasmax	year	CNRM-CM5	historical	none	1999-12-31	283.4521179199
LV3	tasmax	year	CNRM-CM5	historical	none	2000-12-31	282.7755126953
LV3	tasmax	year	CNRM-CM5	historical	none	2001-12-31	283.3957824707
LV3	tasmax	year	CNRM-CM5	historical	none	2002-12-31	283.470703125
LV3	tasmax	year	CNRM-CM5	historical	none	2003-12-31	282.2719421387
LV3	tasmax	year	CNRM-CM5	historical	none	2004-12-31	284.0723571777
LV3	tasmin	year	CNRM-CM5	historical	none	1950-12-31	268.5236816406
LV3	tasmin	year	CNRM-CM5	historical	none	1951-12-31	267.367980957
LV3	tasmin	year	CNRM-CM5	historical	none	1952-12-31	268.8159790039
LV3	tasmin	year	CNRM-CM5	historical	none	1953-12-31	268.1723632812
LV3	tasmin	year	CNRM-CM5	historical	none	1954-12-31	267.0331420898
LV3	tasmin	year	CNRM-CM5	historical	none	1955-12-31	267.5341491699
LV3	tasmin	year	CNRM-CM5	historical	none	1956-12-31	267.6924133301
LV3	tasmin	year	CNRM-CM5	historical	none	1957-12-31	268.0007019043
LV3	tasmin	year	CNRM-CM5	historical	none	1958-12-31	267.6375427246
LV3	tasmin	year	CNRM-CM5	historical	none	1959-12-31	267.9197998047
LV3	tasmin	year	CNRM-CM5	historical	none	1960-12-31	267.9178771973
LV3	tasmin	year	CNRM-CM5	historical	none	1961-12-31	267.6002197266
LV3	tasmin	year	CNRM-CM5	historical	none	1962-12-31	267.7577819824
LV3	tasmin	year	CNRM-CM5	historical	none	1963-12-31	267.7794189453
LV3	tasmin	year	CNRM-CM5	historical	none	1964-12-31	267.5202636719
LV3	tasmin	year	CNRM-CM5	historical	none	1965-12-31	267.6674499512
LV3	tasmin	year	CNRM-CM5	historical	none	1966-12-31	267.5501708984
LV3	tasmin	year	CNRM-CM5	historical	none	1967-12-31	266.3573608398
LV3	tasmin	year	CNRM-CM5	historical	none	1968-12-31	267.6370239258
LV3	tasmin	year	CNRM-CM5	historical	none	1969-12-31	268.0966491699
LV3	tasmin	year	CNRM-CM5	historical	none	1970-12-31	268.6568603516
LV3	tasmin	year	CNRM-CM5	historical	none	1971-12-31	268.6690063477
LV3	tasmin	year	CNRM-CM5	historical	none	1972-12-31	267.3338012695
LV3	tasmin	year	CNRM-CM5	historical	none	1973-12-31	267.3790588379
LV3	tasmin	year	CNRM-CM5	historical	none	1974-12-31	267.6383972168
LV3	tasmin	year	CNRM-CM5	historical	none	1975-12-31	266.9782104492
LV3	tasmin	year	CNRM-CM5	historical	none	1976-12-31	268.5966491699
LV3	tasmin	year	CNRM-CM5	historical	none	1977-12-31	267.7431640625
LV3	tasmin	year	CNRM-CM5	historical	none	1978-12-31	267.5426635742
LV3	tasmin	year	CNRM-CM5	historical	none	1979-12-31	267.7862854004
LV3	tasmin	year	CNRM-CM5	historical	none	1980-12-31	268.0556335449
LV3	tasmin	year	CNRM-CM5	historical	none	1981-12-31	266.9621887207
LV3	tasmin	year	CNRM-CM5	historical	none	1982-12-31	268.0090942383
LV3	tasmin	year	CNRM-CM5	historical	none	1983-12-31	268.0664672852
LV3	tasmin	year	CNRM-CM5	historical	none	1984-12-31	268.826965332
LV3	tasmin	year	CNRM-CM5	historical	none	1985-12-31	267.2755432129
LV3	tasmin	year	CNRM-CM5	historical	none	1986-12-31	268.1635742188
LV3	tasmin	year	CNRM-CM5	historical	none	1987-12-31	267.9230041504
LV3	tasmin	year	CNRM-CM5	historical	none	1988-12-31	268.6270141602
LV3	tasmin	year	CNRM-CM5	historical	none	1989-12-31	267.6999816895
LV3	tasmin	year	CNRM-CM5	historical	none	1990-12-31	268.6134033203
LV3	tasmin	year	CNRM-CM5	historical	none	1991-12-31	268.4230651855
LV3	tasmin	year	CNRM-CM5	historical	none	1992-12-31	269.209777832
LV3	tasmin	year	CNRM-CM5	historical	none	1993-12-31	267.4309082031
LV3	tasmin	year	CNRM-CM5	historical	none	1994-12-31	268.2332458496
LV3	tasmin	year	CNRM-CM5	historical	none	1995-12-31	269.3362121582
LV3	tasmin	year	CNRM-CM5	historical	none	1996-12-31	270.4846801758
LV3	tasmin	year	CNRM-CM5	historical	none	1997-12-31	269.3663024902
LV3	tasmin	year	CNRM-CM5	historical	none	1998-12-31	268.8758850098
LV3	tasmin	year	CNRM-CM5	historical	none	1999-12-31	267.7929382324
LV3	tasmin	year	CNRM-CM5	historical	none	2000-12-31	268.6888122559
LV3	tasmin	year	CNRM-CM5	historical	none	2001-12-31	268.2760314941
LV3	tasmin	year	CNRM-CM5	historical	none	2002-12-31	269.2555847168
LV3	tasmin	year	CNRM-CM5	historical	none	2003-12-31	267.1949157715
LV3	tasmin	year	CNRM-CM5	historical	none	2004-12-31	268.5319213867
LV3	tasmax	year	CanESM2	historical	none	1950-12-31	283.7327880859
LV3	tasmax	year	CanESM2	historical	none	1951-12-31	282.2607421875
LV3	tasmax	year	CanESM2	historical	none	1952-12-31	282.4416809082
LV3	tasmax	year	CanESM2	historical	none	1953-12-31	282.2197570801
LV3	tasmax	year	CanESM2	historical	none	1954-12-31	281.6230163574
LV3	tasmax	year	CanESM2	historical	none	1955-12-31	282.186920166
LV3	tasmax	year	CanESM2	historical	none	1956-12-31	282.1840515137
LV3	tasmax	year	CanESM2	historical	none	1957-12-31	281.9365234375
LV3	tasmax	year	CanESM2	historical	none	1958-12-31	282.2963867188
LV3	tasmax	year	CanESM2	historical	none	1959-12-31	283.2573547363
LV3	tasmax	year	CanESM2	historical	none	1960-12-31	282.5937194824
LV3	tasmax	year	CanESM2	historical	none	1961-12-31	281.9495849609
LV3	tasmax	year	CanESM2	historical	none	1962-12-31	283.743560791
LV3	tasmax	year	CanESM2	historical	none	1963-12-31	283.1602478027
LV3	tasmax	year	CanESM2	historical	none	1964-12-31	282.302154541
LV3	tasmax	year	CanESM2	historical	none	1965-12-31	281.1895141602
LV3	tasmax	year	CanESM2	historical	none	1966-12-31	282.1790771484
LV3	tasmax	year	CanESM2	historical	none	1967-12-31	283.6096496582
LV3	tasmax	year	CanESM2	historical	none	1968-12-31	282.3042602539
LV3	tasmax	year	CanESM2	historical	none	1969-12-31	282.6766662598
LV3	tasmax	year	CanESM2	historical	none	1970-12-31	282.2304077148
LV3	tasmax	year	CanESM2	historical	none	1971-12-31	282.211151123
LV3	tasmax	year	CanESM2	historical	none	1972-12-31	282.4317932129
LV3	tasmax	year	CanESM2	historical	none	1973-12-31	282.1552734375
LV3	tasmax	year	CanESM2	historical	none	1974-12-31	283.1874084473
LV3	tasmax	year	CanESM2	historical	none	1975-12-31	283.1535644531
LV3	tasmax	year	CanESM2	historical	none	1976-12-31	283.129486084
LV3	tasmax	year	CanESM2	historical	none	1977-12-31	282.2166748047
LV3	tasmax	year	CanESM2	historical	none	1978-12-31	283.3045654297
LV3	tasmax	year	CanESM2	historical	none	1979-12-31	283.3765869141
LV3	tasmax	year	CanESM2	historical	none	1980-12-31	284.0350952148
LV3	tasmax	year	CanESM2	historical	none	1981-12-31	283.2436828613
LV3	tasmax	year	CanESM2	historical	none	1982-12-31	282.7035827637
LV3	tasmax	year	CanESM2	historical	none	1983-12-31	281.5104370117
LV3	tasmax	year	CanESM2	historical	none	1984-12-31	282.8522949219
LV3	tasmax	year	CanESM2	historical	none	1985-12-31	282.6001281738
LV3	tasmax	year	CanESM2	historical	none	1986-12-31	282.576751709
